Date Invoiced,Date Paid,No. Days taken to Pay,Client Name,Invoice Reference,Invoice Amount,Paid Amount,Is Duplicate,Payment Status,Is Late,Invoice Month,Invoice Year,Payment Month,Payment Year,Is Outstanding,Amount Due
2022-02-28,2022-05-31,92,33,2022-5826,275764.33,275764.33,True,Fully Paid,True,2022-02,2022,2022-05,2022,False,0.0
2022-08-31,2023-06-30,303,33,2022-6028,499184.97,18732.97,True,Partially Paid,True,2022-08,2022,2023-06,2023,True,480452.0
2022-08-31,2022-11-18,79,33,2022-6028,499184.97,480452.0,True,Partially Paid,True,2022-08,2022,2022-11,2022,True,18732.969999999972
2022-08-31,2022-11-18,79,33,2022-6028,304606.31,304606.31,True,Fully Paid,True,2022-08,2022,2022-11,2022,False,0.0
2023-06-30,2023-08-23,54,33,2023-6464,314352.59,314352.59,True,Fully Paid,True,2023-06,2023,2023-08,2023,False,0.0
2022-01-18,2022-03-14,55,33,2022-5771,131896.51,131896.51,True,Fully Paid,True,2022-01,2022,2022-03,2022,False,0.0
2023-06-13,2023-08-23,71,33,2023-202364411,186830.28,186830.28,True,Fully Paid,True,2023-06,2023,2023-08,2023,False,0.0
2022-02-28,2022-05-31,92,33,2022-5826,267528.97,267528.97,True,Fully Paid,True,2022-02,2022,2022-05,2022,False,0.0
2022-01-18,2022-03-14,55,33,2022-5771,258566.28,258566.28,True,Fully Paid,True,2022-01,2022,2022-03,2022,False,0.0
2023-06-13,2023-08-23,71,33,2023-202364411,158939.97,158939.97,True,Fully Paid,True,2023-06,2023,2023-08,2023,False,0.0
2023-06-13,2023-08-23,71,33,2023-202364411,79150.07,79150.07,True,Fully Paid,True,2023-06,2023,2023-08,2023,False,0.0
2022-01-18,2023-06-30,528,33,2022-5771,97855.78,4876.38,True,Partially Paid,True,2022-01,2022,2023-06,2023,True,92979.4
2022-01-18,2022-03-14,55,33,2022-5771,97855.78,92979.4,True,Partially Paid,True,2022-01,2022,2022-03,2022,True,4876.380000000005
2022-02-28,2022-05-31,92,33,2022-5826,61905.49,61905.49,True,Fully Paid,True,2022-02,2022,2022-05,2022,False,0.0
2022-11-30,2023-03-09,99,33,2022-6167,72185.38,72185.38,True,Fully Paid,True,2022-11,2022,2023-03,2023,False,0.0
2022-11-30,2023-03-09,99,33,2022-6167,89602.16,89602.16,True,Fully Paid,True,2022-11,2022,2023-03,2023,False,0.0
2022-02-28,2023-06-30,487,33,2022-5826,51656.63,7795.53,True,Partially Paid,True,2022-02,2022,2023-06,2023,True,43861.1
2022-02-28,2022-05-31,92,33,2022-5826,51656.63,43861.1,True,Partially Paid,True,2022-02,2022,2022-05,2022,True,7795.529999999999
2022-02-28,2022-05-31,92,33,2022-5826,27885.97,27885.97,True,Fully Paid,True,2022-02,2022,2022-05,2022,False,0.0
2023-09-30,2024-01-15,107,33,2023-6563,21314.89,21314.89,False,Fully Paid,True,2023-09,2023,2024-01,2024,False,0.0
2023-04-13,2023-08-23,132,33,2023-6367,10855.01,10855.01,False,Fully Paid,True,2023-04,2023,2023-08,2023,False,0.0
2015-10-28,2016-08-23,300,34,2015-20152674,196349.54,7.27,True,Partially Paid,True,2015-10,2015,2016-08,2016,True,196342.27000000002
2015-10-28,2016-08-23,300,34,2015-20152674,196349.54,7.27,True,Partially Paid,True,2015-10,2015,2016-08,2016,True,196342.27000000002
2015-10-28,2016-08-23,300,34,2015-20152674,196349.54,196335.0,True,Partially Paid,True,2015-10,2015,2016-08,2016,True,14.540000000008149
2015-06-30,2015-10-20,112,34,2015-20152456,230484.7,57.62,True,Partially Paid,True,2015-06,2015,2015-10,2015,True,230427.08000000002
2015-06-30,2015-10-20,112,34,2015-20152456,230484.7,57.62,True,Partially Paid,True,2015-06,2015,2015-10,2015,True,230427.08000000002
2015-06-30,2015-10-20,112,34,2015-20152456,230484.7,230369.46,True,Partially Paid,True,2015-06,2015,2015-10,2015,True,115.24000000001979
2015-10-28,2016-08-23,300,34,2015-20152674,291319.21,143655.82,True,Partially Paid,True,2015-10,2015,2016-08,2016,True,147663.39
2015-10-28,2018-10-14,1082,34,2015-20152674,291319.21,147663.39,True,Partially Paid,True,2015-10,2015,2018-10,2018,True,143655.82
2015-06-30,2015-10-20,112,34,2015-20152456,122189.22,122189.22,True,Fully Paid,True,2015-06,2015,2015-10,2015,False,0.0
2015-11-30,2017-04-06,493,34,2015-20152757,182497.67,23.86,True,Partially Paid,True,2015-11,2015,2017-04,2017,True,182473.81000000003
2015-11-30,2016-02-07,69,34,2015-20152757,182497.67,31728.35,True,Partially Paid,True,2015-11,2015,2016-02,2016,True,150769.32
2015-11-30,2017-04-06,493,34,2015-20152757,182497.67,150745.46,True,Partially Paid,True,2015-11,2015,2017-04,2017,True,31752.21000000002
2015-10-28,2018-10-14,1082,34,2015-20152674,209466.25,52633.88,True,Partially Paid,True,2015-10,2015,2018-10,2018,True,156832.37
2015-07-30,2015-10-20,82,34,2015-20152547,174209.42,174209.42,False,Fully Paid,True,2015-07,2015,2015-10,2015,False,0.0
2015-08-31,2016-02-07,160,34,2015-20152601,123568.68,123568.68,False,Fully Paid,True,2015-08,2015,2016-02,2016,False,0.0
2015-12-31,2016-02-07,38,34,2015-20152809,123568.68,46338.26,True,Partially Paid,True,2015-12,2015,2016-02,2016,True,77230.41999999998
2015-12-31,2017-04-06,462,34,2015-20152809,123568.68,77230.43,True,Partially Paid,True,2015-12,2015,2017-04,2017,True,46338.25
2015-02-28,2015-06-25,117,34,2015-20151062,117868.55,141.44,True,Partially Paid,True,2015-02,2015,2015-06,2015,True,117727.11
2015-02-28,2015-06-25,117,34,2015-20151062,117868.55,117727.11,True,Partially Paid,True,2015-02,2015,2015-06,2015,True,141.44000000000233
2015-04-21,2015-05-06,15,34,2015-20151082,78507.26,17.45,True,Partially Paid,False,2015-04,2015,2015-05,2015,True,78489.81
2015-04-21,2015-05-06,15,34,2015-20151082,78507.26,78489.82,True,Partially Paid,False,2015-04,2015,2015-05,2015,True,17.439999999987776
2015-12-31,2016-08-23,236,34,2015-20152815,105251.33,63150.8,True,Partially Paid,True,2015-12,2015,2016-08,2016,True,42100.53
2015-12-31,2017-04-06,462,34,2015-20152815,105251.33,42100.53,True,Partially Paid,True,2015-12,2015,2017-04,2017,True,63150.8
2015-04-21,2015-05-06,15,34,2015-20151082,61553.79,61553.79,True,Fully Paid,False,2015-04,2015,2015-05,2015,False,0.0
2014-12-30,2015-02-08,40,34,2014-20141031,54518.44,109.04,True,Partially Paid,True,2014-12,2014,2015-02,2015,True,54409.4
2014-12-30,2015-02-08,40,34,2014-20141031,54518.44,54409.4,True,Partially Paid,True,2014-12,2014,2015-02,2015,True,109.04000000000087
2015-11-30,2016-02-07,69,34,2015-20152757,52847.72,52847.72,True,Fully Paid,True,2015-11,2015,2016-02,2016,False,0.0
2015-09-30,2015-12-07,68,34,2015-20152624,76979.34,192.45,True,Partially Paid,True,2015-09,2015,2015-12,2015,True,76786.89
2015-09-30,2015-12-07,68,34,2015-20152624,76979.34,76786.89,True,Partially Paid,True,2015-09,2015,2015-12,2015,True,192.4499999999971
2015-04-21,2015-05-06,15,34,2015-20151082,59922.56,29105.25,True,Partially Paid,False,2015-04,2015,2015-05,2015,True,30817.309999999998
2015-04-21,2015-05-06,15,34,2015-20151082,59922.56,30817.32,True,Partially Paid,False,2015-04,2015,2015-05,2015,True,29105.239999999998
2017-03-19,2017-04-06,18,34,2017-20173575,52452.44,52452.44,True,Fully Paid,False,2017-03,2017,2017-04,2017,False,0.0
2015-05-13,2015-09-06,116,34,2015-20152383,32276.48,121.04,True,Partially Paid,True,2015-05,2015,2015-09,2015,True,32155.44
2015-05-13,2015-09-06,116,34,2015-20152383,32276.48,32155.44,True,Partially Paid,True,2015-05,2015,2015-09,2015,True,121.04000000000087
2015-10-05,2015-10-05,0,34,2015-20152661,50514.61,216.49,True,Partially Paid,False,2015-10,2015,2015-10,2015,True,50298.12
2015-10-05,2015-10-05,0,34,2015-20152661,50514.61,50298.12,True,Partially Paid,False,2015-10,2015,2015-10,2015,True,216.48999999999796
2015-10-28,2015-10-28,0,34,2015-20152675,49374.77,49374.77,True,Fully Paid,False,2015-10,2015,2015-10,2015,False,0.0
2015-07-30,2015-10-06,68,34,2015-20152538,27885.61,139.43,True,Partially Paid,True,2015-07,2015,2015-10,2015,True,27746.18
2015-07-30,2015-10-06,68,34,2015-20152538,27885.61,27746.19,True,Partially Paid,True,2015-07,2015,2015-10,2015,True,139.4200000000019
2015-04-21,2015-05-06,15,34,2015-20151082,31232.84,31232.84,True,Fully Paid,False,2015-04,2015,2015-05,2015,False,0.0
2015-07-16,2015-08-02,17,34,2015-20152501,12736.3,63.68,True,Partially Paid,False,2015-07,2015,2015-08,2015,True,12672.619999999999
2015-07-16,2015-08-02,17,34,2015-20152501,12736.3,31.84,True,Partially Paid,False,2015-07,2015,2015-08,2015,True,12704.46
2015-07-16,2015-08-02,17,34,2015-20152501,12736.3,12640.78,True,Partially Paid,False,2015-07,2015,2015-08,2015,True,95.51999999999862
2015-10-28,2015-10-28,0,34,2015-20152675,15557.24,194.47,True,Partially Paid,False,2015-10,2015,2015-10,2015,True,15362.77
2015-10-28,2015-10-28,0,34,2015-20152675,15557.24,15362.77,True,Partially Paid,False,2015-10,2015,2015-10,2015,True,194.46999999999935
2017-03-19,2017-04-06,18,34,2017-20173575,5189.78,5189.78,True,Fully Paid,False,2017-03,2017,2017-04,2017,False,0.0
2011-04-30,2019-03-31,2892,35,2011-2011666,280584.99,11825.42,False,Partially Paid,True,2011-04,2011,2019-03,2019,True,268759.57
2014-02-28,2019-03-31,1857,35,2014-2014919,118963.34,118963.34,False,Fully Paid,True,2014-02,2014,2019-03,2019,False,0.0
2014-07-30,2015-03-03,216,35,2014-2014977,107074.02,107074.02,False,Fully Paid,True,2014-07,2014,2015-03,2015,False,0.0
2014-08-31,2019-03-31,1673,35,2014-2014986,107074.02,107074.02,False,Fully Paid,True,2014-08,2014,2019-03,2019,False,0.0
2014-06-30,2019-03-31,1735,35,2014-2014967,81008.46,81008.46,False,Fully Paid,True,2014-06,2014,2019-03,2019,False,0.0
2010-04-30,2019-03-31,3257,35,2010-2010554,53598.84,1728.99,False,Partially Paid,True,2010-04,2010,2019-03,2019,True,51869.85
2011-03-16,2019-03-31,2937,35,2011-2011654,16111.23,16111.23,False,Fully Paid,True,2011-03,2011,2019-03,2019,False,0.0
2012-02-29,2019-03-31,2587,35,2012-2012742,16473.16,16473.16,False,Fully Paid,True,2012-02,2012,2019-03,2019,False,0.0
2012-03-31,2019-03-31,2556,35,2012-2012745,16473.16,16473.16,False,Fully Paid,True,2012-03,2012,2019-03,2019,False,0.0
2015-05-13,2019-03-31,1418,35,2015-20152382,15340.21,15340.21,False,Fully Paid,True,2015-05,2015,2019-03,2019,False,0.0
2014-06-30,2015-12-08,526,36,2014-20142102,50378.05,50378.05,False,Fully Paid,True,2014-06,2014,2015-12,2015,False,0.0
2014-07-31,2015-01-20,173,36,2014-20142119,63581.85,63581.85,False,Fully Paid,True,2014-07,2014,2015-01,2015,False,0.0
2014-03-18,2015-12-31,653,36,2014-20142003,60028.91,28641.24,False,Partially Paid,True,2014-03,2014,2015-12,2015,True,31387.670000000002
2014-06-30,2015-01-20,204,36,2014-20142097,47102.33,47102.33,True,Fully Paid,True,2014-06,2014,2015-01,2015,False,0.0
2014-05-31,2015-03-17,290,36,2014-20142072,14971.52,14971.52,False,Fully Paid,True,2014-05,2014,2015-03,2015,False,0.0
2014-05-31,2015-01-20,234,36,2014-20142073,14971.52,14971.52,False,Fully Paid,True,2014-05,2014,2015-01,2015,False,0.0
2014-06-30,2015-03-17,260,36,2014-20142096,14971.52,14971.52,False,Fully Paid,True,2014-06,2014,2015-03,2015,False,0.0
2014-06-30,2015-01-20,204,36,2014-20142097,14971.52,14971.52,True,Fully Paid,True,2014-06,2014,2015-01,2015,False,0.0
2014-07-31,2015-03-17,229,36,2014-20142118,14971.52,14971.52,False,Fully Paid,True,2014-07,2014,2015-03,2015,False,0.0
2014-08-31,2015-03-17,198,36,2014-20142145,14971.52,14971.52,False,Fully Paid,True,2014-08,2014,2015-03,2015,False,0.0
2014-09-30,2015-03-17,168,36,2014-20142171,14971.52,14971.52,False,Fully Paid,True,2014-09,2014,2015-03,2015,False,0.0
2014-10-31,2015-03-17,137,36,2014-20142187,14971.52,14971.52,False,Fully Paid,True,2014-10,2014,2015-03,2015,False,0.0
2014-11-30,2016-04-21,508,36,2014-20142215,14971.52,14971.52,False,Fully Paid,True,2014-11,2014,2016-04,2016,False,0.0
2014-11-30,2016-04-21,508,36,2014-20142218,14971.52,14971.52,False,Fully Paid,True,2014-11,2014,2016-04,2016,False,0.0
2014-12-31,2016-04-21,477,36,2014-20142248,14971.52,14971.52,False,Fully Paid,True,2014-12,2014,2016-04,2016,False,0.0
2014-12-31,2016-04-21,477,36,2014-20142254,14971.52,14971.52,False,Fully Paid,True,2014-12,2014,2016-04,2016,False,0.0
2015-01-29,2016-04-21,448,36,2015-20152275,14971.52,14971.52,False,Fully Paid,True,2015-01,2015,2016-04,2016,False,0.0
2015-02-26,2016-04-21,420,36,2015-20152320,14971.52,14971.52,False,Fully Paid,True,2015-02,2015,2016-04,2016,False,0.0
2015-08-31,2015-10-13,43,36,2015-20152604,11559.75,11559.75,False,Fully Paid,True,2015-08,2015,2015-10,2015,False,0.0
2015-09-29,2016-09-20,357,36,2015-20152652,11559.75,11559.75,False,Fully Paid,True,2015-09,2015,2016-09,2016,False,0.0
2015-10-29,2016-09-20,327,36,2015-20152694,11559.75,11559.75,False,Fully Paid,True,2015-10,2015,2016-09,2016,False,0.0
2015-11-30,2016-09-20,295,36,2015-20152756,11559.75,11559.75,False,Fully Paid,True,2015-11,2015,2016-09,2016,False,0.0
2015-12-31,2016-09-20,264,36,2015-20152846,11559.75,11559.75,True,Fully Paid,True,2015-12,2015,2016-09,2016,False,0.0
2015-06-30,2015-10-13,105,36,2015-20152487,15015.46,15015.46,False,Fully Paid,True,2015-06,2015,2015-10,2015,False,0.0
2016-01-18,2016-02-11,24,37,2016-20162852,491755.74,491755.74,False,Fully Paid,False,2016-01,2016,2016-02,2016,False,0.0
2016-04-25,2016-05-22,27,37,2016-20163025,517532.2,517532.2,False,Fully Paid,False,2016-04,2016,2016-05,2016,False,0.0
2016-07-31,2017-01-22,175,37,2016-20163177,436359.3,77.33,True,Partially Paid,True,2016-07,2016,2017-01,2017,True,436281.97
2016-07-31,2016-09-18,49,37,2016-20163177,436359.3,341630.67,True,Partially Paid,True,2016-07,2016,2016-09,2016,True,94728.63
2016-07-31,2017-01-22,175,37,2016-20163177,436359.3,87194.53,True,Partially Paid,True,2016-07,2016,2017-01,2017,True,349164.77
2016-07-31,2017-05-03,276,37,2016-20163177,436359.3,7456.77,True,Partially Paid,True,2016-07,2016,2017-05,2017,True,428902.52999999997
2017-11-30,2017-12-27,27,37,2017-20174038,381870.66,316407.11,True,Partially Paid,False,2017-11,2017,2017-12,2017,True,65463.54999999999
2017-11-30,2018-08-02,245,37,2017-20174038,381870.66,65463.54,True,Partially Paid,True,2017-11,2017,2018-08,2018,True,316407.12
2018-01-17,2018-02-07,21,37,2018-20184097,453143.43,453143.43,True,Fully Paid,False,2018-01,2018,2018-02,2018,False,0.0
2018-01-17,2018-02-07,21,37,2018-20184097,453143.43,453143.43,True,Fully Paid,False,2018-01,2018,2018-02,2018,False,0.0
2018-01-17,2018-02-07,21,37,2018-20184097,453143.43,453143.43,True,Fully Paid,False,2018-01,2018,2018-02,2018,False,0.0
2016-05-31,2016-07-31,61,37,2016-20163096,477350.26,477350.26,True,Fully Paid,True,2016-05,2016,2016-07,2016,False,0.0
2017-08-30,2017-10-18,49,37,2017-20173870,281482.58,182963.68,True,Partially Paid,True,2017-08,2017,2017-10,2017,True,98518.90000000002
2017-08-30,2018-06-17,291,37,2017-20173870,281482.58,54656.81,True,Partially Paid,True,2017-08,2017,2018-06,2018,True,226825.77000000002
2017-08-30,2018-06-17,291,37,2017-20173870,281482.58,28148.26,True,Partially Paid,True,2017-08,2017,2018-06,2018,True,253334.32
2017-08-30,2018-06-17,291,37,2017-20173870,281482.58,15713.83,True,Partially Paid,True,2017-08,2017,2018-06,2018,True,265768.75
2016-03-31,2016-05-12,42,37,2016-20162993,327925.09,196666.08,True,Partially Paid,True,2016-03,2016,2016-05,2016,True,131259.01000000004
2016-03-31,2016-05-15,45,37,2016-20162993,327925.09,88.97,True,Partially Paid,True,2016-03,2016,2016-05,2016,True,327836.12000000005
2016-03-31,2016-05-22,52,37,2016-20162993,327925.09,131170.04,True,Partially Paid,True,2016-03,2016,2016-05,2016,True,196755.05000000002
2016-07-31,2016-09-18,49,37,2016-20163177,263261.84,263261.84,True,Fully Paid,True,2016-07,2016,2016-09,2016,False,0.0
2018-01-31,2018-03-06,34,37,2018-20184114,251790.87,219417.75,True,Partially Paid,True,2018-01,2018,2018-03,2018,True,32373.119999999995
2018-01-31,2018-08-02,183,37,2018-20184114,251790.87,32373.11,True,Partially Paid,True,2018-01,2018,2018-08,2018,True,219417.76
2018-01-31,2018-03-06,34,37,2018-20184114,251790.87,219417.75,True,Partially Paid,True,2018-01,2018,2018-03,2018,True,32373.119999999995
2017-09-30,2017-11-12,43,37,2017-20173953,301203.6,180722.16,True,Partially Paid,True,2017-09,2017,2017-11,2017,True,120481.43999999997
2017-09-30,2017-12-27,88,37,2017-20173953,301203.6,120481.44,True,Partially Paid,True,2017-09,2017,2017-12,2017,True,180722.15999999997
2018-02-28,2018-04-03,34,37,2018-20184163,259510.5,259510.5,True,Fully Paid,True,2018-02,2018,2018-04,2018,False,0.0
2018-02-28,2018-04-03,34,37,2018-20184163,259510.5,259510.5,True,Fully Paid,True,2018-02,2018,2018-04,2018,False,0.0
2018-04-30,2018-06-17,48,37,2018-20184252,220707.92,220707.92,True,Fully Paid,True,2018-04,2018,2018-06,2018,False,0.0
2016-06-05,2016-07-31,56,37,2016-20163107,213303.84,213303.84,False,Fully Paid,True,2016-06,2016,2016-07,2016,False,0.0
2018-02-28,2018-04-03,34,37,2018-20184163,136148.29,136148.29,True,Fully Paid,True,2018-02,2018,2018-04,2018,False,0.0
2018-02-28,2018-04-03,34,37,2018-20184163,136148.29,136148.29,True,Fully Paid,True,2018-02,2018,2018-04,2018,False,0.0
2017-05-31,2017-06-18,18,37,2017-20173707,221420.41,221420.41,True,Fully Paid,False,2017-05,2017,2017-06,2017,False,0.0
2017-05-31,2017-06-18,18,37,2017-20173707,102597.36,141.51,True,Partially Paid,False,2017-05,2017,2017-06,2017,True,102455.85
2017-05-31,2017-05-31,0,37,2017-20173707,102597.36,3846.27,True,Partially Paid,False,2017-05,2017,2017-05,2017,True,98751.09
2017-05-31,2017-06-18,18,37,2017-20173707,102597.36,98609.58,True,Partially Paid,False,2017-05,2017,2017-06,2017,True,3987.779999999999
2018-04-30,2018-06-17,48,37,2018-20184252,88423.03,88423.03,True,Fully Paid,True,2018-04,2018,2018-06,2018,False,0.0
2018-12-30,2019-03-24,84,37,2018-20184560,60878.34,60878.34,False,Fully Paid,True,2018-12,2018,2019-03,2019,False,0.0
2018-02-07,2018-03-19,40,37,2018-20184131,111144.97,111144.97,True,Fully Paid,True,2018-02,2018,2018-03,2018,False,0.0
2018-04-30,2018-06-17,48,37,2018-20184252,111144.97,35829.63,True,Partially Paid,True,2018-04,2018,2018-06,2018,True,75315.34
2018-04-30,2018-06-19,50,37,2018-20184252,111144.97,75315.34,True,Partially Paid,True,2018-04,2018,2018-06,2018,True,35829.630000000005
2018-02-07,2018-03-19,40,37,2018-20184131,111144.97,111144.97,True,Fully Paid,True,2018-02,2018,2018-03,2018,False,0.0
2016-04-10,2016-05-09,29,37,2016-20163010,109722.41,109722.41,False,Fully Paid,False,2016-04,2016,2016-05,2016,False,0.0
2017-06-29,2017-07-30,31,37,2017-20173777,105251.33,105251.33,True,Fully Paid,True,2017-06,2017,2017-07,2017,False,0.0
2018-08-30,2018-09-27,28,37,2018-20184406,107074.02,107074.02,True,Fully Paid,False,2018-08,2018,2018-09,2018,False,0.0
2017-10-31,2017-11-29,29,37,2017-20173997,63833.38,63833.38,False,Fully Paid,False,2017-10,2017,2017-11,2017,False,0.0
2018-03-29,2018-06-17,80,37,2018-20184224,52024.97,52024.97,True,Fully Paid,True,2018-03,2018,2018-06,2018,False,0.0
2017-06-29,2017-07-30,31,37,2017-20173777,49640.59,49640.59,True,Fully Paid,True,2017-06,2017,2017-07,2017,False,0.0
2016-05-31,2016-07-31,61,37,2016-20163096,52760.3,52760.3,True,Fully Paid,True,2016-05,2016,2016-07,2016,False,0.0
2018-08-30,2018-09-27,28,37,2018-20184406,54518.44,54518.44,True,Fully Paid,False,2018-08,2018,2018-09,2018,False,0.0
2017-07-31,2017-09-26,57,37,2017-20173828,34665.31,27732.25,True,Partially Paid,True,2017-07,2017,2017-09,2017,True,6933.059999999998
2017-07-31,2017-12-27,149,37,2017-20173828,34665.31,6933.06,True,Partially Paid,True,2017-07,2017,2017-12,2017,True,27732.249999999996
2017-08-17,2017-10-08,52,37,2017-20173856,76979.34,115.47,True,Partially Paid,True,2017-08,2017,2017-10,2017,True,76863.87
2017-08-17,2017-10-08,52,37,2017-20173856,76979.34,53770.07,True,Partially Paid,True,2017-08,2017,2017-10,2017,True,23209.269999999997
2017-08-17,2017-10-18,62,37,2017-20173856,76979.34,23093.8,True,Partially Paid,True,2017-08,2017,2017-10,2017,True,53885.53999999999
2018-02-28,2018-04-03,34,37,2018-20184163,76979.34,76979.34,True,Fully Paid,True,2018-02,2018,2018-04,2018,False,0.0
2018-02-28,2018-04-03,34,37,2018-20184163,76979.34,76979.34,True,Fully Paid,True,2018-02,2018,2018-04,2018,False,0.0
2018-08-30,2018-09-27,28,37,2018-20184406,76979.34,76979.34,True,Fully Paid,False,2018-08,2018,2018-09,2018,False,0.0
2019-01-31,2019-07-28,178,37,2019-4599,58524.95,58524.95,False,Fully Paid,True,2019-01,2019,2019-07,2019,False,0.0
2019-02-28,2019-07-28,150,37,2019-4644,58524.95,58524.95,False,Fully Paid,True,2019-02,2019,2019-07,2019,False,0.0
2017-07-31,2017-09-26,57,37,2017-20173828,53305.32,53305.32,True,Fully Paid,True,2017-07,2017,2017-09,2017,False,0.0
2017-07-31,2017-10-18,79,37,2017-20173849,36637.07,23814.1,True,Partially Paid,True,2017-07,2017,2017-10,2017,True,12822.970000000001
2017-07-31,2017-12-27,149,37,2017-20173849,36637.07,12822.97,True,Partially Paid,True,2017-07,2017,2017-12,2017,True,23814.1
2018-08-30,2018-09-27,28,37,2018-20184406,36637.07,36637.07,True,Fully Paid,False,2018-08,2018,2018-09,2018,False,0.0
2017-05-31,2017-06-18,18,37,2017-20173707,52452.44,52452.44,True,Fully Paid,False,2017-05,2017,2017-06,2017,False,0.0
2018-03-28,2018-06-17,81,37,2018-20184205,52452.44,41961.95,True,Partially Paid,True,2018-03,2018,2018-06,2018,True,10490.490000000005
2018-03-28,2018-08-08,133,37,2018-20184205,52452.44,10490.49,True,Partially Paid,True,2018-03,2018,2018-08,2018,True,41961.950000000004
2019-07-31,2019-10-22,83,37,2019-4832,71839.82,71839.82,True,Fully Paid,True,2019-07,2019,2019-10,2019,False,0.0
